date,lux,tem_in,tem_win,sonar_in,sonar_out,move,p,adx,ady,adz,awx,awy,awz,activity
2018-03-20 12:13:29,20,19.1,17.5,391,232,1,6.0,-0.94,-0.0,-0.32,-0.94,-0.02,-0.24,
2018-03-20 12:13:30,20,19.0,17.5,390,233,1,6.0,-0.93,-0.01,-0.31,-0.95,-0.02,-0.25,
2018-03-20 12:13:30,20,19.0,17.5,391,233,1,6.0,-0.93,-0.01,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:13:31,20,19.0,17.5,391,233,0,6.0,-0.93,-0.0,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:13:31,20,19.0,17.5,390,232,0,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.26,
2018-03-20 12:13:32,20,19.1,17.5,390,233,0,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:13:33,18,19.1,17.5,390,232,1,6.0,-0.94,-0.0,-0.32,-0.94,-0.01,-0.26,
2018-03-20 12:13:34,18,19.1,17.5,390,233,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:13:34,18,19.1,17.5,390,234,1,6.0,-0.93,-0.01,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:13:35,18,19.1,17.5,390,234,1,6.0,-0.93,-0.0,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:13:36,18,19.1,17.5,391,233,1,6.0,-0.93,-0.0,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:13:38,18,19.1,17.5,390,233,1,6.0,-0.93,-0.01,-0.32,-0.95,-0.02,-0.25,
2018-03-20 12:13:38,18,19.1,17.5,391,235,1,6.0,-0.93,-0.01,-0.31,-0.95,-0.03,-0.25,
2018-03-20 12:13:39,18,19.1,17.5,390,233,1,6.0,-0.93,-0.0,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:13:39,18,19.1,17.5,390,338,1,5.0,-0.93,-0.01,-0.31,-0.95,-0.02,-0.25,
2018-03-20 12:13:41,18,19.1,17.5,390,233,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.26,
2018-03-20 12:13:41,18,19.1,17.5,391,233,1,5.0,-0.93,-0.01,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:13:42,18,19.1,17.5,390,233,0,6.0,-0.94,-0.01,-0.32,-0.94,-0.03,-0.25,
2018-03-20 12:13:42,18,19.1,17.5,391,233,0,6.0,-0.93,-0.0,-0.32,-0.95,-0.02,-0.24,
2018-03-20 12:13:43,18,19.1,17.5,390,233,0,6.0,-0.93,-0.01,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:13:44,19,19.1,17.5,390,233,0,5.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:13:45,19,19.1,17.6,391,232,0,6.0,-0.93,-0.01,-0.33,-0.94,-0.03,-0.25,
2018-03-20 12:13:45,19,19.1,17.6,391,233,0,6.0,-0.93,-0.01,-0.32,-0.95,-0.02,-0.25,
2018-03-20 12:13:46,33,19.1,17.6,391,232,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.03,-0.25,
2018-03-20 12:13:46,36,19.1,17.6,390,235,1,5.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:13:47,34,19.1,17.5,390,234,1,6.0,-0.93,-0.01,-0.31,-0.95,-0.02,-0.25,
2018-03-20 12:13:47,34,19.1,17.5,390,234,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:13:48,34,19.1,17.5,390,232,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.26,
2018-03-20 12:13:48,34,19.1,17.5,391,233,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:13:50,34,19.1,17.5,390,232,1,6.0,-0.93,-0.0,-0.32,-0.94,-0.02,-0.26,
2018-03-20 12:13:50,35,19.1,17.5,391,233,1,6.0,-0.93,-0.0,-0.32,-0.95,-0.02,-0.25,
2018-03-20 12:13:51,35,19.1,19.1,390,232,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.03,-0.25,
2018-03-20 12:13:52,35,19.1,17.6,390,233,1,6.0,-0.92,-0.01,-0.32,-0.95,-0.02,-0.25,
2018-03-20 12:13:52,19,19.1,17.6,391,233,1,6.0,-0.93,-0.01,-0.32,-0.95,-0.02,-0.25,
2018-03-20 12:13:53,19,19.1,17.6,390,231,1,6.0,-0.94,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:13:53,19,19.1,17.6,391,232,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:13:54,19,19.1,17.6,389,232,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:13:54,19,19.1,17.6,391,232,1,5.0,-0.93,-0.01,-0.31,-0.94,-0.03,-0.26,
2018-03-20 12:13:55,19,19.1,17.6,392,232,1,6.0,-0.94,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:13:55,19,19.1,17.6,391,233,1,6.0,-0.94,-0.01,-0.32,-0.94,-0.03,-0.25,
2018-03-20 12:13:56,19,19.1,17.6,390,231,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:13:56,19,19.1,17.6,391,233,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.03,-0.26,
2018-03-20 12:13:57,18,19.1,17.6,391,232,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:13:57,18,19.1,17.6,391,233,1,6.0,-0.93,-0.0,-0.32,-0.95,-0.02,-0.24,
2018-03-20 12:13:58,18,19.1,17.6,390,233,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:13:58,18,19.1,17.6,390,232,1,6.0,-0.93,-0.0,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:13:59,19,19.1,17.6,121,130,1,6.0,-0.93,-0.01,-0.32,-0.95,-0.02,-0.25,
2018-03-20 12:13:59,18,19.1,17.6,390,234,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:14:00,18,19.1,17.6,390,234,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:14:00,18,19.1,17.6,268,233,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:14:01,18,19.1,17.6,390,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:01,18,19.1,17.6,120,129,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:02,16,19.1,17.6,224,106,1,6.0,-0.93,-0.0,-0.32,-0.94,-0.02,-0.24,
2018-03-20 12:14:02,16,19.1,17.6,392,233,1,6.0,-0.94,-0.0,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:14:03,13,19.1,17.6,390,232,1,6.0,-0.94,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:03,13,19.1,17.6,392,233,1,6.0,-0.93,-0.0,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:14:04,22,19.1,17.6,391,233,1,6.0,-0.92,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:04,21,19.1,17.6,391,233,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.24,
2018-03-20 12:14:06,16,19.1,17.6,391,234,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:14:06,19,19.1,17.6,391,233,1,6.0,-0.93,-0.0,-0.32,-0.95,-0.02,-0.25,
2018-03-20 12:14:07,27,19.1,17.6,391,232,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.03,-0.26,
2018-03-20 12:14:07,36,19.1,17.6,391,233,1,6.0,-0.93,-0.01,-0.32,-0.95,-0.02,-0.26,
2018-03-20 12:14:08,19,19.1,17.6,390,233,1,6.0,-0.93,-0.01,-0.32,-0.93,-0.02,-0.25,
2018-03-20 12:14:08,18,19.1,17.6,390,233,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:14:09,18,19.1,17.6,390,232,1,6.0,-0.92,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:14:09,17,19.1,17.6,391,232,1,6.0,-0.93,-0.01,-0.33,-0.93,-0.02,-0.26,
2018-03-20 12:14:10,18,19.1,17.6,391,233,1,6.0,-0.93,-0.0,-0.32,-0.94,-0.02,-0.24,
2018-03-20 12:14:10,27,19.1,17.6,391,232,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:11,40,19.1,17.6,391,232,1,6.0,-0.92,-0.01,-0.33,-0.94,-0.03,-0.24,
2018-03-20 12:14:11,48,19.1,17.6,390,231,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.03,-0.26,
2018-03-20 12:14:12,19,19.0,17.6,391,232,1,6.0,-0.93,-0.0,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:14:12,31,19.0,17.6,390,233,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.24,
2018-03-20 12:14:14,28,19.0,17.6,391,232,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:14:15,19,19.1,17.6,391,233,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:16,17,19.1,17.6,390,232,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:14:16,15,19.1,17.6,390,232,1,5.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:14:17,21,19.1,17.6,391,232,1,5.0,-0.93,-0.01,-0.32,-0.94,-0.02,-0.24,
2018-03-20 12:14:17,12,19.1,17.6,390,233,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:14:19,10,19.1,17.6,390,338,1,5.0,-0.93,-0.0,-0.32,-0.94,-0.02,-0.25,
2018-03-20 12:14:19,12,19.1,17.6,391,234,1,6.0,-0.94,-0.0,-0.33,-0.95,-0.03,-0.25,
2018-03-20 12:14:20,12,19.1,17.6,391,232,1,5.0,-0.92,-0.0,-0.33,-0.95,-0.02,-0.26,
2018-03-20 12:14:20,11,19.1,17.6,391,232,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:21,13,19.1,17.7,391,233,1,5.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.24,
2018-03-20 12:14:21,18,19.1,17.7,391,232,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:22,18,19.1,17.7,389,232,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.24,
2018-03-20 12:14:22,17,19.1,17.7,391,234,1,6.0,-0.93,-0.01,-0.34,-0.93,-0.02,-0.25,
2018-03-20 12:14:23,20,19.1,17.7,391,232,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:24,18,19.1,17.7,391,232,1,6.0,-0.93,-0.0,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:14:25,18,19.1,17.7,391,232,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:25,18,19.1,17.7,390,234,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:14:26,19,19.1,17.7,390,232,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:27,19,19.1,17.7,391,233,0,6.0,-0.93,-0.01,-0.33,-0.93,-0.02,-0.25,
2018-03-20 12:14:28,51,19.1,17.7,392,233,0,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:14:28,51,19.1,17.7,391,233,0,6.0,-0.93,0.0,-0.32,-0.95,-0.03,-0.25,
2018-03-20 12:14:29,51,19.1,17.7,390,232,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:29,51,19.1,17.7,390,232,0,6.0,-0.93,-0.01,-0.32,-0.95,-0.02,-0.25,
2018-03-20 12:14:31,51,19.1,17.7,390,232,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:31,50,19.1,17.7,391,232,0,5.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.26,
2018-03-20 12:14:32,50,19.1,17.7,391,233,0,6.0,-0.93,-0.0,-0.34,-0.94,-0.02,-0.26,
2018-03-20 12:14:32,50,19.1,17.7,390,232,0,6.0,-0.92,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:14:33,51,19.1,17.7,390,232,0,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:33,50,19.1,17.7,390,233,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:34,51,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:14:35,51,19.1,17.7,391,232,1,6.0,-0.92,-0.01,-0.33,-0.94,-0.02,-0.26,
2018-03-20 12:14:35,51,19.1,17.7,389,-267,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.01,-0.25,
2018-03-20 12:14:35,52,19.1,17.7,390,232,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:36,51,19.1,17.7,390,233,1,6.0,-0.93,-0.0,-0.32,-0.95,-0.02,-0.25,
2018-03-20 12:14:37,19,19.1,17.7,390,234,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.03,-0.24,
2018-03-20 12:14:37,20,19.1,17.7,391,-243,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:37,20,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.26,
2018-03-20 12:14:38,20,19.1,17.7,391,233,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.03,-0.24,
2018-03-20 12:14:39,20,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.32,-0.94,-0.03,-0.25,
2018-03-20 12:14:39,18,19.1,17.7,390,232,0,6.0,-0.92,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:14:39,18,19.1,17.7,294,233,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:40,18,19.1,17.7,391,233,0,6.0,-0.92,-0.0,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:14:40,18,19.1,17.7,391,232,0,6.0,-0.93,-0.01,-0.33,-0.93,-0.02,-0.25,
2018-03-20 12:14:42,18,19.1,17.7,390,232,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:42,19,19.1,17.7,391,234,1,6.0,-0.92,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:43,19,19.1,17.7,392,232,1,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:14:43,19,19.1,17.7,124,127,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:44,19,19.1,17.7,98,152,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.03,-0.25,
2018-03-20 12:14:45,19,19.1,17.7,390,234,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:45,19,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:45,19,19.1,17.7,390,232,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.01,-0.25,
2018-03-20 12:14:46,19,19.1,17.7,390,232,1,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:14:47,19,19.1,17.7,220,110,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:47,19,19.1,17.7,96,-242,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.03,-0.26,
2018-03-20 12:14:48,19,19.1,17.7,391,234,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:48,18,19.1,17.7,391,234,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.01,-0.25,
2018-03-20 12:14:49,20,19.1,17.7,390,233,1,5.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:50,19,19.1,17.7,391,232,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.26,
2018-03-20 12:14:51,19,19.1,17.7,390,232,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.03,-0.26,
2018-03-20 12:14:51,19,19.1,17.7,219,111,1,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:14:51,20,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:52,21,19.1,17.7,391,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:53,20,19.1,17.7,391,-261,1,6.0,-0.92,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:53,19,19.1,17.7,390,233,1,6.0,-0.92,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:53,20,19.1,17.7,391,233,1,6.0,-0.93,-0.01,-0.34,-0.94,-0.03,-0.25,
2018-03-20 12:14:54,20,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:55,20,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:14:57,19,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:57,20,19.1,17.7,390,234,1,6.0,-0.92,-0.01,-0.34,-0.94,-0.03,-0.25,
2018-03-20 12:14:58,20,19.1,17.7,389,340,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.03,-0.25,
2018-03-20 12:14:58,20,19.1,17.7,391,232,1,6.0,-0.93,-0.0,-0.34,-0.95,-0.03,-0.26,
2018-03-20 12:14:59,20,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:59,20,19.1,17.7,391,232,1,6.0,-0.93,-0.0,-0.34,-0.94,-0.03,-0.25,
2018-03-20 12:15:00,20,19.1,17.7,390,232,1,6.0,-0.92,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:01,20,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:01,22,19.1,17.7,390,233,1,6.0,-0.93,-0.0,-0.34,-0.95,-0.03,-0.25,
2018-03-20 12:15:01,25,19.1,17.7,391,234,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:02,51,19.1,17.7,390,234,1,6.0,-0.93,-0.01,-0.34,-0.95,-0.02,-0.25,
2018-03-20 12:15:03,51,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:03,51,19.1,17.7,390,232,0,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.26,
2018-03-20 12:15:04,51,19.2,17.7,390,233,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:05,51,19.2,17.7,391,233,0,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:05,51,19.2,17.8,390,231,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:05,51,19.2,17.8,390,232,0,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.24,
2018-03-20 12:15:07,52,19.2,17.8,390,232,0,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.26,
2018-03-20 12:15:08,52,19.2,17.7,390,231,0,5.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.24,
2018-03-20 12:15:08,52,19.1,17.7,391,233,0,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:09,52,19.1,19.1,391,231,0,5.0,-0.93,-0.0,-0.34,-0.93,-0.02,-0.24,
2018-03-20 12:15:09,52,19.1,17.8,391,234,0,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:09,52,19.1,17.8,294,232,0,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:10,53,19.2,17.8,389,234,0,6.0,-0.93,-0.0,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:15:10,53,19.2,17.8,292,233,0,6.0,-0.93,-0.0,-0.34,-0.95,-0.02,-0.24,
2018-03-20 12:15:11,53,19.2,17.8,390,232,0,6.0,-0.93,-0.01,-0.34,-0.94,-0.03,-0.24,
2018-03-20 12:15:12,51,19.2,17.8,390,232,0,6.0,-0.93,-0.0,-0.34,-0.94,-0.03,-0.25,
2018-03-20 12:15:13,51,19.2,17.8,390,231,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.03,-0.25,
2018-03-20 12:15:13,51,19.2,17.8,390,232,0,6.0,-0.93,-0.0,-0.34,-0.95,-0.02,-0.25,
2018-03-20 12:15:14,51,19.2,17.8,390,233,0,6.0,-0.93,-0.01,-0.34,-0.95,-0.02,-0.25,
2018-03-20 12:15:15,51,19.2,17.8,389,232,0,6.0,-0.92,-0.01,-0.34,-0.94,-0.02,-0.26,
2018-03-20 12:15:15,51,19.2,17.8,391,232,0,5.0,-0.93,-0.01,-0.34,-0.95,-0.02,-0.25,
2018-03-20 12:15:17,52,19.2,17.8,391,233,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.26,
2018-03-20 12:15:17,53,19.2,17.8,391,233,1,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:19,52,19.2,17.8,391,233,1,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:19,52,19.2,17.8,390,232,1,6.0,-0.92,-0.01,-0.34,-0.95,-0.02,-0.24,
2018-03-20 12:15:19,52,19.2,17.8,391,232,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.03,-0.25,
2018-03-20 12:15:21,52,19.2,17.8,390,233,1,6.0,-0.92,-0.01,-0.34,-0.95,-0.02,-0.25,
2018-03-20 12:15:21,52,19.2,17.8,390,235,1,6.0,-0.92,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:22,52,19.2,17.8,390,337,0,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:22,52,19.2,17.8,390,234,0,6.0,-0.92,-0.01,-0.34,-0.95,-0.02,-0.26,
2018-03-20 12:15:23,52,19.2,17.8,390,232,0,6.0,-0.93,-0.01,-0.34,-0.94,-0.03,-0.26,
