date,pressure,activity
2018-03-20 11:26:30,292.0,
2018-03-20 11:26:30,293.0,
2018-03-20 11:26:30,295.0,
2018-03-20 11:26:30,294.0,
2018-03-20 11:26:30,294.0,
2018-03-20 11:26:30,294.0,
2018-03-20 11:26:30,294.0,
2018-03-20 11:26:30,294.0,
2018-03-20 11:26:31,294.0,
2018-03-20 11:26:31,295.0,
2018-03-20 11:26:31,294.0,
2018-03-20 11:26:31,294.0,
2018-03-20 11:26:31,294.0,
2018-03-20 11:26:31,295.0,
2018-03-20 11:26:31,295.0,
2018-03-20 11:26:32,296.0,
2018-03-20 11:26:32,296.0,
2018-03-20 11:26:32,296.0,
2018-03-20 11:26:32,296.0,
2018-03-20 11:26:32,295.0,
2018-03-20 11:26:32,296.0,
2018-03-20 11:26:33,296.0,
2018-03-20 11:26:33,297.0,
2018-03-20 11:26:33,296.0,
2018-03-20 11:26:33,296.0,
2018-03-20 11:26:33,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,296.0,
2018-03-20 11:26:34,296.0,
2018-03-20 11:26:34,296.0,
2018-03-20 11:26:34,296.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:26:34,297.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,295.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:27,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,295.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,295.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:28,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,297.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,296.0,
2018-03-20 11:27:29,295.0,
2018-03-20 11:27:29,291.0,
2018-03-20 11:27:29,284.0,
2018-03-20 11:27:29,270.0,
2018-03-20 11:27:29,265.0,
2018-03-20 11:27:30,256.0,
2018-03-20 11:27:30,253.0,
2018-03-20 11:27:30,241.0,
2018-03-20 11:27:30,237.0,
2018-03-20 11:27:30,240.0,
2018-03-20 11:27:30,243.0,
2018-03-20 11:27:30,244.0,
2018-03-20 11:27:30,245.0,
2018-03-20 11:27:30,251.0,
2018-03-20 11:27:30,256.0,
2018-03-20 11:27:30,267.0,
2018-03-20 11:27:30,272.0,
2018-03-20 11:27:30,278.0,
2018-03-20 11:27:30,288.0,
2018-03-20 11:27:30,289.0,
2018-03-20 11:27:30,290.0,
2018-03-20 11:27:30,289.0,
2018-03-20 11:27:30,287.0,
2018-03-20 11:27:30,286.0,
2018-03-20 11:27:30,281.0,
2018-03-20 11:27:30,280.0,
2018-03-20 11:27:30,279.0,
2018-03-20 11:27:30,278.0,
2018-03-20 11:27:31,280.0,
2018-03-20 11:27:31,284.0,
2018-03-20 11:27:31,286.0,
2018-03-20 11:27:31,287.0,
2018-03-20 11:27:31,289.0,
2018-03-20 11:27:31,295.0,
2018-03-20 11:27:31,297.0,
2018-03-20 11:27:31,302.0,
2018-03-20 11:27:32,71.0,
2018-03-20 11:27:32,69.0,
2018-03-20 11:27:32,63.0,
2018-03-20 11:27:32,58.0,
2018-03-20 11:27:32,56.0,
2018-03-20 11:27:32,55.0,
2018-03-20 11:27:32,55.0,
2018-03-20 11:27:32,54.0,
2018-03-20 11:27:32,54.0,
2018-03-20 11:27:32,53.0,
2018-03-20 11:27:32,50.0,
2018-03-20 11:27:32,48.0,
2018-03-20 11:27:32,49.0,
2018-03-20 11:27:32,48.0,
2018-03-20 11:27:32,46.0,
2018-03-20 11:27:32,46.0,
2018-03-20 11:27:33,46.0,
2018-03-20 11:27:33,45.0,
2018-03-20 11:27:33,46.0,
2018-03-20 11:27:33,46.0,
2018-03-20 11:27:33,45.0,
2018-03-20 11:27:33,42.0,
2018-03-20 11:27:33,42.0,
2018-03-20 11:27:33,42.0,
2018-03-20 11:27:33,42.0,
2018-03-20 11:27:33,42.0,
2018-03-20 11:27:33,41.0,
2018-03-20 11:27:33,41.0,
2018-03-20 11:27:33,41.0,
2018-03-20 11:27:33,41.0,
2018-03-20 11:27:33,42.0,
2018-03-20 11:27:33,42.0,
2018-03-20 11:27:33,41.0,
2018-03-20 11:27:33,39.0,
2018-03-20 11:27:33,39.0,
2018-03-20 11:27:33,39.0,
2018-03-20 11:27:33,39.0,
2018-03-20 11:27:33,39.0,
2018-03-20 11:27:33,35.0,
2018-03-20 11:27:33,40.0,
2018-03-20 11:27:33,40.0,
2018-03-20 11:27:34,40.0,
2018-03-20 11:27:34,37.0,
2018-03-20 11:27:34,38.0,
2018-03-20 11:27:34,37.0,
2018-03-20 11:27:34,37.0,
2018-03-20 11:27:34,37.0,
2018-03-20 11:27:34,36.0,
2018-03-20 11:27:34,33.0,
2018-03-20 11:27:34,35.0,
2018-03-20 11:27:34,36.0,
2018-03-20 11:27:34,35.0,
2018-03-20 11:27:34,34.0,
2018-03-20 11:27:34,35.0,
2018-03-20 11:27:34,35.0,
2018-03-20 11:27:34,35.0,
2018-03-20 11:27:44,176.0,
2018-03-20 11:27:44,176.0,
2018-03-20 11:27:44,178.0,
2018-03-20 11:27:44,178.0,
2018-03-20 11:27:44,179.0,
2018-03-20 11:27:44,179.0,
2018-03-20 11:27:44,177.0,
2018-03-20 11:27:44,179.0,
2018-03-20 11:27:44,180.0,
2018-03-20 11:27:45,180.0,
2018-03-20 11:27:45,179.0,
2018-03-20 11:27:45,180.0,
2018-03-20 11:27:45,181.0,
2018-03-20 11:27:45,182.0,
2018-03-20 11:27:45,182.0,
2018-03-20 11:27:45,181.0,
2018-03-20 11:27:45,181.0,
2018-03-20 11:27:45,183.0,
2018-03-20 11:27:45,182.0,
2018-03-20 11:27:45,186.0,
2018-03-20 11:27:45,191.0,
2018-03-20 11:27:45,196.0,
2018-03-20 11:27:45,199.0,
2018-03-20 11:27:45,206.0,
2018-03-20 11:27:45,208.0,
2018-03-20 11:27:45,210.0,
2018-03-20 11:27:45,211.0,
2018-03-20 11:27:45,212.0,
2018-03-20 11:27:45,217.0,
2018-03-20 11:27:45,216.0,
2018-03-20 11:27:45,215.0,
2018-03-20 11:27:46,203.0,
2018-03-20 11:27:46,196.0,
2018-03-20 11:27:46,178.0,
2018-03-20 11:27:46,157.0,
2018-03-20 11:27:46,96.0,
2018-03-20 11:27:46,53.0,
2018-03-20 11:27:46,58.0,
2018-03-20 11:27:46,67.0,
2018-03-20 11:27:46,65.0,
2018-03-20 11:27:46,62.0,
2018-03-20 11:27:46,55.0,
2018-03-20 11:27:46,52.0,
2018-03-20 11:27:46,54.0,
2018-03-20 11:27:46,50.0,
2018-03-20 11:27:46,50.0,
2018-03-20 11:27:46,47.0,
2018-03-20 11:27:46,46.0,
2018-03-20 11:27:46,46.0,
2018-03-20 11:27:46,41.0,
2018-03-20 11:27:46,41.0,
2018-03-20 11:27:46,38.0,
2018-03-20 11:27:46,38.0,
2018-03-20 11:27:46,37.0,
2018-03-20 11:27:46,38.0,
2018-03-20 11:27:47,37.0,
2018-03-20 11:27:47,37.0,
2018-03-20 11:27:47,37.0,
2018-03-20 11:27:47,37.0,
2018-03-20 11:27:47,36.0,
2018-03-20 11:27:47,37.0,
2018-03-20 11:27:47,37.0,
2018-03-20 11:27:47,36.0,
2018-03-20 11:27:47,37.0,
2018-03-20 11:27:47,36.0,
2018-03-20 11:27:47,36.0,
2018-03-20 11:27:47,35.0,
2018-03-20 11:27:47,35.0,
2018-03-20 11:27:47,35.0,
2018-03-20 11:27:47,35.0,
2018-03-20 11:27:47,35.0,
2018-03-20 11:27:47,35.0,
2018-03-20 11:27:47,31.0,
2018-03-20 11:27:47,33.0,
2018-03-20 11:27:47,33.0,
2018-03-20 11:27:47,33.0,
2018-03-20 11:27:47,33.0,
2018-03-20 11:27:54,269.0,
2018-03-20 11:27:54,267.0,
2018-03-20 11:27:54,269.0,
2018-03-20 11:27:54,269.0,
2018-03-20 11:27:54,269.0,
2018-03-20 11:27:54,268.0,
2018-03-20 11:27:54,269.0,
2018-03-20 11:27:54,270.0,
2018-03-20 11:27:54,268.0,
2018-03-20 11:27:54,271.0,
2018-03-20 11:27:54,270.0,
2018-03-20 11:27:55,270.0,
2018-03-20 11:27:55,270.0,
2018-03-20 11:27:55,270.0,
2018-03-20 11:27:55,271.0,
2018-03-20 11:27:55,272.0,
2018-03-20 11:27:55,274.0,
2018-03-20 11:27:55,278.0,
2018-03-20 11:27:55,283.0,
2018-03-20 11:27:55,285.0,
2018-03-20 11:27:55,287.0,
2018-03-20 11:27:55,291.0,
2018-03-20 11:27:55,296.0,
2018-03-20 11:27:55,297.0,
2018-03-20 11:27:55,298.0,
2018-03-20 11:27:55,299.0,
2018-03-20 11:27:55,292.0,
2018-03-20 11:27:55,286.0,
2018-03-20 11:27:55,276.0,
2018-03-20 11:27:55,262.0,
2018-03-20 11:27:55,200.0,
2018-03-20 11:27:55,107.0,
2018-03-20 11:27:56,59.0,
2018-03-20 11:27:56,47.0,
2018-03-20 11:27:56,46.0,
2018-03-20 11:27:56,49.0,
2018-03-20 11:27:56,49.0,
2018-03-20 11:27:56,47.0,
2018-03-20 11:27:56,43.0,
2018-03-20 11:27:56,45.0,
2018-03-20 11:27:56,42.0,
2018-03-20 11:27:56,42.0,
2018-03-20 11:27:56,43.0,
2018-03-20 11:27:56,39.0,
2018-03-20 11:27:56,40.0,
2018-03-20 11:27:56,40.0,
2018-03-20 11:27:56,37.0,
2018-03-20 11:27:56,38.0,
2018-03-20 11:27:56,37.0,
2018-03-20 11:27:56,37.0,
2018-03-20 11:27:56,35.0,
2018-03-20 11:27:56,36.0,
2018-03-20 11:27:56,35.0,
2018-03-20 11:27:56,35.0,
2018-03-20 11:27:56,36.0,
2018-03-20 11:27:56,36.0,
2018-03-20 11:27:57,36.0,
2018-03-20 11:27:57,36.0,
2018-03-20 11:27:57,36.0,
2018-03-20 11:27:57,36.0,
2018-03-20 11:27:57,34.0,
2018-03-20 11:27:57,34.0,
2018-03-20 11:27:57,34.0,
2018-03-20 11:27:57,35.0,
2018-03-20 11:27:57,35.0,
2018-03-20 11:27:57,34.0,
2018-03-20 11:27:57,34.0,
2018-03-20 11:27:57,34.0,
2018-03-20 11:27:57,33.0,
2018-03-20 11:27:57,34.0,
2018-03-20 11:27:57,34.0,
2018-03-20 11:27:57,33.0,
2018-03-20 11:27:57,33.0,
2018-03-20 11:27:57,31.0,
2018-03-20 11:27:57,31.0,
2018-03-20 11:27:57,31.0,
2018-03-20 11:27:57,31.0,
2018-03-20 11:27:57,31.0,
2018-03-20 11:27:57,29.0,
2018-03-20 11:27:57,30.0,
2018-03-20 11:27:58,29.0,
2018-03-20 11:27:58,29.0,
2018-03-20 11:27:58,29.0,
2018-03-20 11:27:58,29.0,
2018-03-20 11:27:58,28.0,
2018-03-20 11:27:58,28.0,
2018-03-20 11:27:58,28.0,
2018-03-20 11:28:07,28.0,
2018-03-20 11:28:08,19.0,
2018-03-20 11:28:08,19.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,19.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,19.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,19.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,20.0,
2018-03-20 11:28:08,21.0,
2018-03-20 11:28:08,21.0,
2018-03-20 11:28:08,21.0,
2018-03-20 11:28:09,21.0,
2018-03-20 11:28:09,20.0,
2018-03-20 11:28:09,20.0,
2018-03-20 11:28:09,20.0,
2018-03-20 11:28:09,20.0,
2018-03-20 11:28:09,20.0,
2018-03-20 11:28:09,154.0,
2018-03-20 11:28:09,222.0,
2018-03-20 11:28:09,245.0,
2018-03-20 11:28:09,248.0,
2018-03-20 11:28:09,251.0,
2018-03-20 11:28:09,248.0,
2018-03-20 11:28:09,260.0,
2018-03-20 11:28:09,272.0,
2018-03-20 11:28:09,282.0,
2018-03-20 11:28:09,290.0,
2018-03-20 11:28:09,290.0,
2018-03-20 11:28:09,293.0,
2018-03-20 11:28:09,304.0,
2018-03-20 11:28:09,305.0,
2018-03-20 11:28:09,303.0,
2018-03-20 11:28:10,301.0,
2018-03-20 11:28:10,302.0,
2018-03-20 11:28:10,303.0,
2018-03-20 11:28:10,302.0,
2018-03-20 11:28:10,302.0,
2018-03-20 11:28:10,300.0,
2018-03-20 11:28:10,304.0,
2018-03-20 11:28:10,305.0,
2018-03-20 11:28:10,307.0,
2018-03-20 11:28:10,310.0,
2018-03-20 11:28:10,312.0,
2018-03-20 11:28:10,312.0,
2018-03-20 11:28:10,312.0,
2018-03-20 11:28:10,312.0,
2018-03-20 11:28:10,313.0,
2018-03-20 11:28:10,313.0,
2018-03-20 11:28:10,310.0,
2018-03-20 11:28:10,310.0,
2018-03-20 11:28:10,312.0,
2018-03-20 11:28:10,311.0,
2018-03-20 11:28:10,311.0,
2018-03-20 11:28:10,311.0,
2018-03-20 11:28:10,311.0,
2018-03-20 11:28:10,312.0,
2018-03-20 11:28:11,312.0,
2018-03-20 11:28:11,311.0,
2018-03-20 11:28:11,314.0,
2018-03-20 11:28:11,316.0,
2018-03-20 11:28:11,318.0,
2018-03-20 11:28:11,318.0,
2018-03-20 11:28:18,319.0,
2018-03-20 11:28:18,22.0,
2018-03-20 11:28:18,22.0,
2018-03-20 11:28:18,22.0,
2018-03-20 11:28:18,22.0,
2018-03-20 11:28:18,22.0,
2018-03-20 11:28:18,22.0,
2018-03-20 11:28:18,22.0,
2018-03-20 11:28:18,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,23.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,20.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,21.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,23.0,
2018-03-20 11:28:19,22.0,
2018-03-20 11:28:19,23.0,
2018-03-20 11:28:20,23.0,
2018-03-20 11:28:20,23.0,
2018-03-20 11:28:20,22.0,
2018-03-20 11:28:20,23.0,
2018-03-20 11:28:20,23.0,
2018-03-20 11:28:20,22.0,
2018-03-20 11:28:20,21.0,
2018-03-20 11:28:20,23.0,
2018-03-20 11:28:20,22.0,
2018-03-20 11:28:20,23.0,
2018-03-20 11:28:20,22.0,
2018-03-20 11:28:20,115.0,
2018-03-20 11:28:20,193.0,
2018-03-20 11:28:20,236.0,
2018-03-20 11:28:20,242.0,
2018-03-20 11:28:20,247.0,
2018-03-20 11:28:20,247.0,
2018-03-20 11:28:20,254.0,
2018-03-20 11:28:20,260.0,
2018-03-20 11:28:20,269.0,
2018-03-20 11:28:20,271.0,
2018-03-20 11:28:21,278.0,
2018-03-20 11:28:21,276.0,
2018-03-20 11:28:21,273.0,
2018-03-20 11:28:21,270.0,
2018-03-20 11:28:21,263.0,
2018-03-20 11:28:21,264.0,
2018-03-20 11:28:21,264.0,
2018-03-20 11:28:21,265.0,
2018-03-20 11:28:21,263.0,
2018-03-20 11:28:21,264.0,
2018-03-20 11:28:21,266.0,
2018-03-20 11:28:21,265.0,
2018-03-20 11:28:21,268.0,
2018-03-20 11:28:21,265.0,
2018-03-20 11:28:21,262.0,
2018-03-20 11:28:21,261.0,
2018-03-20 11:28:21,264.0,
2018-03-20 11:28:21,268.0,
2018-03-20 11:28:21,271.0,
2018-03-20 11:28:21,276.0,
2018-03-20 11:28:21,278.0,
2018-03-20 11:28:21,278.0,
2018-03-20 11:28:21,279.0,
2018-03-20 11:28:22,280.0,
2018-03-20 11:28:22,280.0,
2018-03-20 11:28:22,280.0,
2018-03-20 11:28:23,285.0,
2018-03-20 11:28:23,286.0,
2018-03-20 11:28:23,286.0,
2018-03-20 11:28:23,286.0,
2018-03-20 11:28:23,286.0,
2018-03-20 11:28:23,286.0,
2018-03-20 11:28:23,287.0,
2018-03-20 11:28:23,288.0,
2018-03-20 11:28:23,287.0,
2018-03-20 11:28:23,288.0,
2018-03-20 11:28:23,287.0,
2018-03-20 11:28:23,287.0,
2018-03-20 11:28:23,289.0,
2018-03-20 11:28:23,289.0,
2018-03-20 11:28:23,289.0,
2018-03-20 11:28:23,290.0,
2018-03-20 11:28:23,289.0,
2018-03-20 11:28:23,289.0,
2018-03-20 11:28:23,289.0,
2018-03-20 11:28:24,289.0,
2018-03-20 11:28:24,289.0,
2018-03-20 11:28:24,289.0,
2018-03-20 11:28:24,291.0,
2018-03-20 11:28:24,292.0,
2018-03-20 11:28:24,291.0,
2018-03-20 11:28:24,292.0,
2018-03-20 11:28:24,292.0,
2018-03-20 11:28:24,292.0,
2018-03-20 11:28:24,291.0,
2018-03-20 11:28:24,292.0,
2018-03-20 11:28:24,293.0,
2018-03-20 11:28:24,293.0,
2018-03-20 11:28:24,293.0,
2018-03-20 11:28:24,294.0,
2018-03-20 11:28:24,295.0,
2018-03-20 11:28:24,294.0,
2018-03-20 11:28:24,295.0,
2018-03-20 11:28:24,295.0,
2018-03-20 11:28:24,295.0,
2018-03-20 11:28:24,295.0,
2018-03-20 11:28:24,295.0,
2018-03-20 11:28:24,296.0,
2018-03-20 11:28:24,295.0,
2018-03-20 11:28:24,295.0,
2018-03-20 11:28:25,295.0,
2018-03-20 11:28:25,295.0,
2018-03-20 11:28:25,295.0,
2018-03-20 11:28:25,296.0,
2018-03-20 11:28:25,295.0,
2018-03-20 11:28:25,295.0,
2018-03-20 11:28:25,295.0,
2018-03-20 11:28:25,296.0,
2018-03-20 11:28:25,296.0,
2018-03-20 11:28:25,294.0,
2018-03-20 11:28:25,296.0,
2018-03-20 11:28:25,295.0,
2018-03-20 11:28:25,297.0,
2018-03-20 11:28:25,295.0,
2018-03-20 11:28:25,297.0,
2018-03-20 11:28:25,295.0,
2018-03-20 11:28:25,297.0,
2018-03-20 11:28:25,297.0,
2018-03-20 11:28:25,297.0,
2018-03-20 11:28:25,297.0,
2018-03-20 11:28:26,297.0,
2018-03-20 11:28:26,297.0,
2018-03-20 11:28:26,297.0,
2018-03-20 11:28:26,298.0,
2018-03-20 11:28:26,299.0,
2018-03-20 11:28:26,300.0,
2018-03-20 11:28:26,300.0,
2018-03-20 11:28:26,301.0,
2018-03-20 11:28:26,301.0,
2018-03-20 11:28:26,301.0,
2018-03-20 11:28:26,300.0,
2018-03-20 11:28:26,300.0,
2018-03-20 11:28:26,300.0,
2018-03-20 11:28:26,301.0,
2018-03-20 11:28:26,300.0,
2018-03-20 11:28:26,301.0,
2018-03-20 11:28:26,302.0,
2018-03-20 11:28:26,302.0,
2018-03-20 11:28:26,302.0,
2018-03-20 11:28:26,302.0,
2018-03-20 11:28:26,303.0,
2018-03-20 11:28:27,302.0,
2018-03-20 11:28:27,303.0,
2018-03-20 11:28:27,303.0,
2018-03-20 11:28:27,303.0,
2018-03-20 11:28:27,302.0,
2018-03-20 11:28:27,301.0,
2018-03-20 11:28:27,302.0,
2018-03-20 11:28:27,302.0,
2018-03-20 11:28:27,302.0,
2018-03-20 11:28:27,302.0,
2018-03-20 11:28:27,302.0,
2018-03-20 11:28:27,302.0,
2018-03-20 11:28:27,301.0,
2018-03-20 11:28:27,303.0,
2018-03-20 11:28:27,303.0,
2018-03-20 11:28:27,302.0,
2018-03-20 11:28:27,301.0,
2018-03-20 11:28:27,304.0,
2018-03-20 11:28:27,304.0,
2018-03-20 11:28:27,303.0,
2018-03-20 11:28:27,304.0,
2018-03-20 11:28:27,304.0,
2018-03-20 11:28:27,304.0,
2018-03-20 11:28:27,303.0,
2018-03-20 11:28:27,304.0,
2018-03-20 11:28:33,304.0,
2018-03-20 11:28:33,29.0,
2018-03-20 11:28:33,30.0,
2018-03-20 11:28:33,29.0,
2018-03-20 11:28:33,29.0,
2018-03-20 11:28:33,29.0,
2018-03-20 11:28:33,26.0,
2018-03-20 11:28:33,27.0,
2018-03-20 11:28:33,27.0,
2018-03-20 11:28:33,27.0,
2018-03-20 11:28:33,27.0,
2018-03-20 11:28:33,27.0,
2018-03-20 11:28:33,27.0,
2018-03-20 11:28:34,27.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,24.0,
2018-03-20 11:28:34,26.0,
2018-03-20 11:28:34,26.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,24.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,24.0,
2018-03-20 11:28:34,24.0,
2018-03-20 11:28:34,24.0,
2018-03-20 11:28:34,25.0,
2018-03-20 11:28:34,24.0,
2018-03-20 11:28:35,22.0,
2018-03-20 11:28:35,22.0,
2018-03-20 11:28:35,23.0,
2018-03-20 11:28:35,21.0,
2018-03-20 11:28:35,22.0,
2018-03-20 11:28:35,22.0,
2018-03-20 11:28:35,22.0,
2018-03-20 11:28:35,22.0,
2018-03-20 11:28:35,22.0,
2018-03-20 11:28:35,23.0,
2018-03-20 11:28:35,22.0,
2018-03-20 11:28:35,23.0,
2018-03-20 11:28:35,23.0,
2018-03-20 11:28:35,23.0,
2018-03-20 11:28:35,22.0,
2018-03-20 11:28:35,22.0,
2018-03-20 11:28:35,23.0,
2018-03-20 11:28:35,23.0,
2018-03-20 11:28:35,23.0,
2018-03-20 11:28:35,22.0,
2018-03-20 11:28:35,23.0,
2018-03-20 11:28:37,210.0,
2018-03-20 11:28:37,211.0,
2018-03-20 11:28:37,214.0,
2018-03-20 11:28:37,209.0,
2018-03-20 11:28:37,209.0,
2018-03-20 11:28:37,215.0,
2018-03-20 11:28:37,215.0,
2018-03-20 11:28:37,216.0,
2018-03-20 11:28:37,215.0,
2018-03-20 11:28:37,215.0,
2018-03-20 11:28:37,215.0,
2018-03-20 11:28:37,215.0,
2018-03-20 11:28:37,213.0,
2018-03-20 11:28:37,214.0,
2018-03-20 11:28:37,213.0,
2018-03-20 11:28:37,211.0,
2018-03-20 11:28:37,212.0,
2018-03-20 11:28:37,213.0,
2018-03-20 11:28:37,213.0,
2018-03-20 11:28:37,213.0,
2018-03-20 11:28:37,212.0,
2018-03-20 11:28:37,211.0,
2018-03-20 11:28:37,211.0,
2018-03-20 11:28:37,211.0,
2018-03-20 11:28:38,207.0,
2018-03-20 11:28:38,209.0,
2018-03-20 11:28:38,211.0,
2018-03-20 11:28:38,211.0,
2018-03-20 11:28:38,212.0,
2018-03-20 11:28:38,209.0,
2018-03-20 11:28:38,205.0,
2018-03-20 11:28:38,205.0,
2018-03-20 11:28:38,205.0,
2018-03-20 11:28:38,206.0,
2018-03-20 11:28:38,206.0,
2018-03-20 11:28:38,206.0,
2018-03-20 11:28:38,205.0,
2018-03-20 11:28:38,206.0,
2018-03-20 11:28:38,205.0,
2018-03-20 11:28:38,206.0,
2018-03-20 11:28:38,207.0,
2018-03-20 11:28:38,207.0,
2018-03-20 11:28:38,208.0,
2018-03-20 11:28:38,207.0,
2018-03-20 11:28:38,207.0,
2018-03-20 11:28:38,208.0,
2018-03-20 11:28:39,208.0,
2018-03-20 11:28:39,209.0,
2018-03-20 11:28:39,208.0,
2018-03-20 11:28:39,208.0,
2018-03-20 11:28:39,208.0,
2018-03-20 11:28:39,208.0,
2018-03-20 11:28:39,209.0,
2018-03-20 11:28:39,209.0,
2018-03-20 11:28:39,208.0,
2018-03-20 11:28:39,208.0,
2018-03-20 11:28:39,208.0,
