date,,activity
2018/3/20 11:21,0.040755858,STATIC
2018/3/20 11:21,0.276992581,WALKING
2018/3/20 11:21,0.200828285,STATIC
2018/3/20 11:21,0.162086181,STATIC
2018/3/20 11:21,0.109142659,STATIC
2018/3/20 11:21,0.132777935,STATIC
2018/3/20 11:21,0.033988822,STATIC
2018/3/20 11:21,0.062714751,STATIC
2018/3/20 11:21,0.062827064,STATIC
2018/3/20 11:21,0.026879546,STATIC
2018/3/20 11:21,0.066010908,STATIC
2018/3/20 11:21,0.056925741,STATIC
2018/3/20 11:21,0.04397397,STATIC
2018/3/20 11:21,0.030808116,STATIC
2018/3/20 11:21,0.092615549,STATIC
2018/3/20 11:21,0.146201094,WALKING
2018/3/20 11:21,0.158320782,WALKING
2018/3/20 11:21,0.295866473,WALKING
2018/3/20 11:21,0.095785751,STATIC
2018/3/20 11:21,0.03427696,STATIC
2018/3/20 11:21,0.155097002,WALKING
2018/3/20 11:21,0.076845885,STATIC
2018/3/20 11:21,0.052146524,STATIC
2018/3/20 11:21,0.153743162,WALKING
2018/3/20 11:21,0.113026723,STATIC
2018/3/20 11:21,0.1446821,STATIC
2018/3/20 11:21,0.151448143,WALKING
2018/3/20 11:21,0.143637425,WALKING
2018/3/20 11:21,0.158496309,WALKING
2018/3/20 11:21,0.053728484,STATIC
2018/3/20 11:21,0.236843493,WALKING
2018/3/20 11:21,0.127784271,WALKING
2018/3/20 11:21,0.218114672,WALKING
2018/3/20 11:21,0.093309003,STATIC
2018/3/20 11:21,0.163468529,WALKING
2018/3/20 11:21,0.515291646,WALKING
2018/3/20 11:21,0.050011599,STATIC
2018/3/20 11:21,0.054443181,STATIC
2018/3/20 11:21,0.052462749,STATIC
2018/3/20 11:21,0.051487863,STATIC
2018/3/20 11:21,0.051776732,STATIC
2018/3/20 11:21,0.049510706,STATIC
2018/3/20 11:21,0.052981695,STATIC
2018/3/20 11:21,0.050616499,STATIC
2018/3/20 11:21,0.050899705,STATIC
2018/3/20 11:21,0.05018446,STATIC
2018/3/20 11:21,0.050502574,STATIC
2018/3/20 11:21,0.049613506,STATIC
2018/3/20 11:21,0.049647054,STATIC
2018/3/20 11:21,0.049054358,STATIC
2018/3/20 11:21,0.047935269,STATIC
2018/3/20 11:21,0.048230074,STATIC
2018/3/20 11:21,0.049484543,STATIC
2018/3/20 11:21,0.050247985,STATIC
2018/3/20 11:21,0.046606652,STATIC
2018/3/20 11:21,0.048086797,STATIC
2018/3/20 11:21,0.04592581,STATIC
2018/3/20 11:21,0.046310582,STATIC
2018/3/20 11:21,0.354201383,STATIC
2018/3/20 11:21,0.129864968,STATIC
2018/3/20 11:21,0.033941273,STATIC
2018/3/20 11:21,0.073541689,STATIC
2018/3/20 11:21,0.625041455,STATIC
2018/3/20 11:21,0.227852716,STATIC
2018/3/20 11:21,0.06529709,STATIC
2018/3/20 11:21,0.294096107,STATIC
2018/3/20 11:21,0.131616754,STATIC
2018/3/20 11:21,0.347878959,STATIC
2018/3/20 11:21,0.276822741,STATIC
2018/3/20 11:21,0.608946131,STATIC
2018/3/20 11:21,0.129543313,STATIC
2018/3/20 11:21,0.168295484,STATIC
2018/3/20 11:21,0.29938507,STATIC
2018/3/20 11:21,0.042918877,STATIC
2018/3/20 11:21,0.114600916,STATIC
2018/3/20 11:21,0.06368689,STATIC
2018/3/20 11:21,0.098916834,STATIC
2018/3/20 11:21,0.070567627,STATIC
2018/3/20 11:21,0.1045111,STATIC
2018/3/20 11:21,0.062531352,STATIC
2018/3/20 11:21,0.068101909,STATIC
2018/3/20 11:21,0.052160138,STATIC
2018/3/20 11:21,0.043184372,STATIC
2018/3/20 11:21,0.042475522,STATIC
2018/3/20 11:21,0.035573867,STATIC
2018/3/20 11:21,0.041248758,STATIC
2018/3/20 11:21,0.023334524,STATIC
2018/3/20 11:21,0.031659438,STATIC
2018/3/20 11:21,0.034998429,STATIC
2018/3/20 11:21,0.045918624,STATIC
2018/3/20 11:21,0.04666219,STATIC
2018/3/20 11:21,0.04270281,STATIC
2018/3/20 11:21,0.009776502,STATIC
2018/3/20 11:21,0.050786612,STATIC
2018/3/20 11:21,0.052395801,STATIC
2018/3/20 11:21,0.037921366,STATIC
2018/3/20 11:21,0.030765403,STATIC
2018/3/20 11:21,0.056229796,STATIC
2018/3/20 11:21,0.038565658,STATIC
2018/3/20 11:21,0.042533751,STATIC
2018/3/20 11:21,0.054882238,STATIC
2018/3/20 11:21,0.283353913,WALKING
2018/3/20 11:21,0.169104317,WALKING
2018/3/20 11:21,0.269665941,WALKING
2018/3/20 11:21,0.044758016,STATIC
2018/3/20 11:21,0.124040235,STATIC
2018/3/20 11:21,0.23014628,WALKING
2018/3/20 11:21,0.198692551,WALKING
2018/3/20 11:21,0.190940279,WALKING
2018/3/20 11:21,0.081968775,STATIC
2018/3/20 11:21,0.104116137,WALKING
2018/3/20 11:21,0.263145929,WALKING
2018/3/20 11:21,1.147070543,WALKING
2018/3/20 11:21,0.874676586,WALKING
2018/3/20 11:21,0.041791028,STATIC
2018/3/20 11:21,0.035092307,STATIC
2018/3/20 11:21,0.038002368,STATIC
2018/3/20 11:21,0.039171546,STATIC
2018/3/20 11:21,0.038857818,STATIC
2018/3/20 11:21,0.039063026,STATIC
2018/3/20 11:21,0.039124673,STATIC
2018/3/20 11:21,0.038026701,STATIC
2018/3/20 11:21,0.03752759,STATIC
2018/3/20 11:21,0.036380489,STATIC
2018/3/20 11:21,0.037550366,STATIC
2018/3/20 11:21,0.037408822,STATIC
2018/3/20 11:21,0.035135594,STATIC
2018/3/20 11:21,0.037080453,STATIC
2018/3/20 11:21,0.036208701,STATIC
2018/3/20 11:21,0.036214362,STATIC
2018/3/20 11:21,0.037331086,STATIC
2018/3/20 11:21,0.037080453,STATIC
2018/3/20 11:21,0.036262791,STATIC
2018/3/20 11:21,0.037912663,STATIC
2018/3/20 11:21,0.035011712,STATIC
2018/3/20 11:21,0.035269392,STATIC
2018/3/20 11:21,0.035689774,STATIC
2018/3/20 11:21,0.035942732,STATIC
2018/3/20 11:21,0.035554043,STATIC
2018/3/20 11:21,0.035280731,STATIC
2018/3/20 11:21,0.036190745,STATIC
2018/3/20 11:21,0.035450388,STATIC
2018/3/20 11:21,0.035232655,STATIC
2018/3/20 11:21,0.036605464,STATIC
2018/3/20 11:21,0.034909025,STATIC
2018/3/20 11:21,0.035147973,STATIC
2018/3/20 11:21,0.035315153,STATIC
2018/3/20 11:21,0.032973626,STATIC
2018/3/20 11:21,0.03416987,STATIC
2018/3/20 11:21,0.035267124,STATIC
2018/3/20 11:21,0.033110723,STATIC
2018/3/20 11:21,0.033290689,STATIC
2018/3/20 11:21,0.034503043,STATIC
2018/3/20 11:21,0.03408284,STATIC
2018/3/20 11:21,0.032939945,STATIC
2018/3/20 11:21,0.034368008,STATIC
2018/3/20 11:21,0.033158257,STATIC
2018/3/20 11:21,0.034297668,STATIC
2018/3/20 11:21,0.03487836,STATIC
2018/3/20 11:21,0.034261932,STATIC
2018/3/20 11:21,0.034256386,STATIC
2018/3/20 11:21,0.032791615,STATIC
2018/3/20 11:21,0.032769193,STATIC
2018/3/20 11:21,0.032253217,STATIC
2018/3/20 11:21,0.032403086,STATIC
2018/3/20 11:21,0.033093957,STATIC
2018/3/20 11:21,0.032797561,STATIC
2018/3/20 11:21,0.033902655,STATIC
2018/3/20 11:21,0.033072496,STATIC
2018/3/20 11:21,0.033095468,STATIC
2018/3/20 11:21,0.031990467,STATIC
2018/3/20 11:21,0.033193072,STATIC
2018/3/20 11:21,0.03238935,STATIC
2018/3/20 11:21,0.032179807,STATIC
2018/3/20 11:21,0.033486415,STATIC
2018/3/20 11:21,0.032834585,STATIC
2018/3/20 11:21,0.031316609,STATIC
2018/3/20 11:21,0.031801887,STATIC
2018/3/20 11:21,0.030765403,STATIC
2018/3/20 11:21,0.032334192,STATIC
2018/3/20 11:21,0.031317886,STATIC
2018/3/20 11:21,0.030120757,STATIC
2018/3/20 11:21,0.045355595,STATIC
2018/3/20 11:21,0.122059699,STATIC
2018/3/20 11:21,0.173954649,WALKING
2018/3/20 11:21,0.191867558,WALKING
2018/3/20 11:21,0.209420629,WALKING
2018/3/20 11:21,0.043181941,STATIC
2018/3/20 11:21,0.229802763,WALKING
2018/3/20 11:21,0.166665923,WALKING
2018/3/20 11:21,0.512839215,WALKING
2018/3/20 11:21,0.155931876,WALKING
2018/3/20 11:21,0.486443347,WALKING
2018/3/20 11:21,0.705428104,WALKING
2018/3/20 11:21,0.282854662,WALKING
2018/3/20 11:21,0.067107898,STATIC
2018/3/20 11:21,0.064865014,STATIC
2018/3/20 11:21,0.080984073,STATIC
2018/3/20 11:21,0.055911448,STATIC
2018/3/20 11:21,0.084853344,STATIC
2018/3/20 11:21,0.048572729,STATIC
2018/3/20 11:21,0.067057214,STATIC
2018/3/20 11:21,0.102329272,STATIC
2018/3/20 11:21,0.110022634,STATIC
2018/3/20 11:21,0.089163277,STATIC
2018/3/20 11:21,0.100595328,STATIC
2018/3/20 11:21,0.109794262,STATIC
2018/3/20 11:21,0.096719026,STATIC
2018/3/20 11:21,0.096488911,STATIC
2018/3/20 11:21,0.175648171,WALKING
2018/3/20 11:21,0.535733395,WALKING
2018/3/20 11:21,0.285262283,WALKING
2018/3/20 11:21,0.305999771,WALKING
2018/3/20 11:21,0.073635046,STATIC
2018/3/20 11:21,0.081177029,STATIC
2018/3/20 11:21,0.120609369,STATIC
2018/3/20 11:21,0.058698893,STATIC
2018/3/20 11:21,0.061472189,STATIC
2018/3/20 11:21,0.06050719,STATIC
2018/3/20 11:21,0.104029227,STATIC
2018/3/20 11:21,0.032798933,STATIC
2018/3/20 11:21,0.298650063,WALKING
2018/3/20 11:21,0.036806793,STATIC
2018/3/20 11:21,0.044553227,STATIC
2018/3/20 11:21,0.042679386,STATIC
2018/3/20 11:21,0.042600587,STATIC
2018/3/20 11:21,0.046941772,STATIC
2018/3/20 11:21,0.096045562,STATIC
2018/3/20 11:21,0.05859087,STATIC
2018/3/20 11:21,0.050051174,STATIC
2018/3/20 11:21,0.0888802,STATIC
2018/3/20 11:21,0.048855808,STATIC
2018/3/20 11:21,0.056876972,STATIC
2018/3/20 11:21,0.116273127,STATIC
2018/3/20 11:21,0.040448239,STATIC
2018/3/20 11:21,0.027543965,STATIC
2018/3/20 11:21,0.200757266,STATIC
2018/3/20 11:21,0.149135375,STATIC
2018/3/20 11:21,0.036915173,STATIC
2018/3/20 11:21,0.071145063,STATIC
2018/3/20 11:21,0.101260456,STATIC
2018/3/20 11:21,0.246306963,WALKING
2018/3/20 11:21,0.081883881,STATIC
2018/3/20 11:21,0.069086323,STATIC
2018/3/20 11:21,0.186666065,STATIC
2018/3/20 11:21,0.098673249,STATIC
2018/3/20 11:21,0.217262675,WALKING
2018/3/20 11:21,0.227466877,WALKING
2018/3/20 11:21,0.086694175,STATIC
2018/3/20 11:21,0.219056591,WALKING
2018/3/20 11:21,0.021959964,STATIC
2018/3/20 11:21,0.017568153,STATIC
2018/3/20 11:21,0.044759133,STATIC
2018/3/20 11:21,0.071384242,STATIC
2018/3/20 11:21,0.186732991,WALKING
2018/3/20 11:21,0.066914348,STATIC
2018/3/20 11:21,0.142894786,WALKING
2018/3/20 11:21,0.041890452,STATIC
2018/3/20 11:21,0.065605335,STATIC
2018/3/20 11:21,0.240548561,WALKING
2018/3/20 11:21,0.028332667,STATIC
2018/3/20 11:21,0.090650207,STATIC
2018/3/20 11:21,0.081851329,STATIC
2018/3/20 11:21,0.05524156,STATIC
2018/3/20 11:21,0.100310468,STATIC
2018/3/20 11:21,0.042594248,STATIC
2018/3/20 11:21,0.058002759,STATIC
2018/3/20 11:21,0.090107103,STATIC
2018/3/20 11:21,0.035789104,STATIC
2018/3/20 11:21,0.070663923,STATIC
2018/3/20 11:21,0.083201923,STATIC
2018/3/20 11:21,0.167605966,STATIC
2018/3/20 11:21,0.063726996,STATIC
2018/3/20 11:21,0.100789732,STATIC
2018/3/20 11:21,0.135183061,STATIC
2018/3/20 11:21,0.067711816,STATIC
2018/3/20 11:21,0.293948992,WALKING
2018/3/20 11:21,0.124141895,WALKING
2018/3/20 11:21,0.151578429,WALKING
2018/3/20 11:21,0.220694449,WALKING
2018/3/20 11:21,0.126009642,WALKING
2018/3/20 11:21,0.24634421,WALKING
2018/3/20 11:21,0.315380944,WALKING
2018/3/20 11:21,0.850215102,WALKING
2018/3/20 11:21,0.226107076,WALKING
2018/3/20 11:21,0.179900445,WALKING
2018/3/20 11:21,0.053453531,WALKING
2018/3/20 11:21,0.087701311,WALKING
2018/3/20 11:21,0.183267755,WALKING
2018/3/20 11:21,0.452935801,WALKING
2018/3/20 11:21,0.208999019,WALKING
2018/3/20 11:21,0.097827808,WALKING
2018/3/20 11:21,0.053036403,WALKING
2018/3/20 11:21,0.243185608,WALKING
2018/3/20 11:21,0.29019776,WALKING
2018/3/20 11:21,0.066068298,WALKING
2018/3/20 11:22,0.130157558,WALKING
2018/3/20 11:22,0.157061867,WALKING
2018/3/20 11:22,0.319003793,WALKING
2018/3/20 11:22,0.085094301,WALKING
2018/3/20 11:22,0.239027425,WALKING
2018/3/20 11:22,0.064770827,WALKING
2018/3/20 11:22,0.23829465,WALKING
2018/3/20 11:22,0.287994479,WALKING
2018/3/20 11:22,0.296922768,WALKING
2018/3/20 11:22,0.198119358,WALKING
2018/3/20 11:22,0.620954717,WALKING
2018/3/20 11:22,0.496485106,WALKING
2018/3/20 11:22,0.076531562,WALKING
2018/3/20 11:22,0.195752931,WALKING
2018/3/20 11:22,0.136037385,WALKING
2018/3/20 11:22,0.123593568,WALKING
2018/3/20 11:22,0.236905171,WALKING
2018/3/20 11:22,0.265352464,WALKING
2018/3/20 11:22,0.058594539,WALKING
2018/3/20 11:22,0.996476362,WALKING
2018/3/20 11:22,0.440071335,WALKING
2018/3/20 11:22,0.388658565,WALKING
2018/3/20 11:22,0.028598427,WALKING
2018/3/20 11:22,0.144689011,WALKING
2018/3/20 11:22,0.019113085,STATIC
2018/3/20 11:22,0.029049613,STATIC
2018/3/20 11:22,0.04235788,STATIC
2018/3/20 11:22,0.015435673,STATIC
2018/3/20 11:22,0.084766562,WALKING
2018/3/20 11:22,0.081491472,WALKING
2018/3/20 11:22,0.042641177,STATIC
2018/3/20 11:22,0.008382124,STATIC
2018/3/20 11:22,0.01813946,STATIC
2018/3/20 11:22,0.015303268,STATIC
2018/3/20 11:22,0.013152566,STATIC
2018/3/20 11:22,0.015772127,STATIC
2018/3/20 11:22,0.027178668,STATIC
2018/3/20 11:22,0.023918403,STATIC
2018/3/20 11:22,0.014040299,STATIC
2018/3/20 11:22,0.008664295,STATIC
2018/3/20 11:22,0.004373786,STATIC
2018/3/20 11:22,0.00468188,STATIC
2018/3/20 11:22,0.019166899,STATIC
2018/3/20 11:22,0.006524569,STATIC
2018/3/20 11:22,0.011691022,STATIC
2018/3/20 11:22,0.011440717,STATIC
2018/3/20 11:22,0.009232551,STATIC
2018/3/20 11:22,0.009550916,STATIC
2018/3/20 11:22,0.013725159,STATIC
2018/3/20 11:22,0.006930368,STATIC
2018/3/20 11:22,0.017651629,STATIC
2018/3/20 11:22,0.010955364,STATIC
2018/3/20 11:22,0.009882307,STATIC
2018/3/20 11:22,0.010186756,STATIC
2018/3/20 11:22,0.014802702,STATIC
2018/3/20 11:22,0.00801561,STATIC
2018/3/20 11:22,0.009538868,STATIC
2018/3/20 11:22,0.010296116,STATIC
2018/3/20 11:22,0.0109,STATIC
2018/3/20 11:22,0.009089554,STATIC
2018/3/20 11:22,0.011648605,STATIC
2018/3/20 11:22,0.0092,STATIC
2018/3/20 11:22,0.008243786,STATIC
2018/3/20 11:22,0.009716481,STATIC
2018/3/20 11:22,0.010350362,STATIC
2018/3/20 11:22,0.01,STATIC
2018/3/20 11:22,0.007584853,STATIC
2018/3/20 11:22,0.008144323,STATIC
2018/3/20 11:22,0.008144323,STATIC
2018/3/20 11:22,0.011132385,STATIC
2018/3/20 11:22,0.012754607,STATIC
2018/3/20 11:22,0.009054281,STATIC
2018/3/20 11:22,0.009386693,STATIC
2018/3/20 11:22,0.007521303,STATIC
2018/3/20 11:22,0.01254751,STATIC
2018/3/20 11:22,0.011356936,STATIC
2018/3/20 11:22,0.011286275,STATIC
2018/3/20 11:22,0.011216951,STATIC
2018/3/20 11:22,0.006696268,STATIC
2018/3/20 11:22,0.00843386,STATIC
2018/3/20 11:22,0.009209234,STATIC
2018/3/20 11:22,0.01042449,STATIC
2018/3/20 11:22,0.012506398,STATIC
2018/3/20 11:22,0.013868309,STATIC
2018/3/20 11:22,0.013718236,STATIC
2018/3/20 11:22,0.01591006,STATIC
2018/3/20 11:22,0.011174077,STATIC
2018/3/20 11:22,0.011949059,STATIC
2018/3/20 11:22,0.008958236,STATIC
2018/3/20 11:22,0.011256998,STATIC
2018/3/20 11:22,0.00946784,STATIC
2018/3/20 11:22,0.010531382,STATIC
2018/3/20 11:22,0.013097328,STATIC
2018/3/20 11:22,0.013030349,STATIC
2018/3/20 11:22,0.015060876,STATIC
2018/3/20 11:22,0.012733421,STATIC
2018/3/20 11:22,0.00781153,STATIC
2018/3/20 11:22,0.010164153,STATIC
2018/3/20 11:22,0.009901515,STATIC
2018/3/20 11:22,0.011266765,STATIC
2018/3/20 11:22,0.012832381,STATIC
2018/3/20 11:22,0.01535057,STATIC
2018/3/20 11:22,0.014182383,STATIC
2018/3/20 11:22,0.014924812,STATIC
2018/3/20 11:22,0.015509352,STATIC
2018/3/20 11:22,0.015092713,STATIC
2018/3/20 11:22,0.013911506,STATIC
2018/3/20 11:22,0.013345037,STATIC
2018/3/20 11:22,0.016174981,STATIC
2018/3/20 11:22,0.014281457,STATIC
2018/3/20 11:22,0.011420158,STATIC
2018/3/20 11:22,0.011935661,STATIC
2018/3/20 11:22,0.016211416,STATIC
2018/3/20 11:22,0.014032819,STATIC
2018/3/20 11:22,0.012493598,STATIC
2018/3/20 11:22,0.008511169,STATIC
2018/3/20 11:22,0.010481889,STATIC
2018/3/20 11:22,0.013023824,STATIC
2018/3/20 11:22,0.013726252,STATIC
2018/3/20 11:22,0.014951254,STATIC
2018/3/20 11:22,0.015528683,STATIC
2018/3/20 11:22,0.013056033,STATIC
2018/3/20 11:22,0.012603174,STATIC
2018/3/20 11:22,0.017550214,STATIC
2018/3/20 11:22,0.01211528,STATIC
2018/3/20 11:22,0.012794921,STATIC
2018/3/20 11:22,0.013192043,STATIC
2018/3/20 11:22,0.011646029,STATIC
2018/3/20 11:22,0.013436517,STATIC
2018/3/20 11:22,0.013737904,STATIC
2018/3/20 11:22,0.014204929,STATIC
2018/3/20 11:22,0.014600685,STATIC
2018/3/20 11:22,0.014402778,STATIC
2018/3/20 11:22,0.013743362,STATIC
2018/3/20 11:22,0.014897651,STATIC
2018/3/20 11:22,0.017653045,STATIC
2018/3/20 11:22,0.013945967,STATIC
2018/3/20 11:22,0.017394827,STATIC
2018/3/20 11:22,0.015676734,STATIC
2018/3/20 11:22,0.01683033,STATIC
2018/3/20 11:22,0.016739773,STATIC
2018/3/20 11:22,0.020498537,STATIC
2018/3/20 11:22,0.017325703,STATIC
2018/3/20 11:22,0.012063582,STATIC
2018/3/20 11:22,0.013096946,STATIC
2018/3/20 11:22,0.012,STATIC
2018/3/20 11:22,0.022334502,STATIC
2018/3/20 11:22,0.01945045,STATIC
2018/3/20 11:22,0.021419851,STATIC
2018/3/20 11:22,0.011272533,STATIC
2018/3/20 11:22,0.017527978,STATIC
2018/3/20 11:22,0.018282779,STATIC
2018/3/20 11:22,0.016973214,STATIC
2018/3/20 11:22,0.031511585,STATIC
2018/3/20 11:22,0.014637623,STATIC
2018/3/20 11:22,0.016033403,STATIC
2018/3/20 11:22,0.032537209,STATIC
2018/3/20 11:22,0.012351923,STATIC
2018/3/20 11:22,0.003818377,STATIC
2018/3/20 11:22,0.017202325,STATIC
2018/3/20 11:22,0.027103321,STATIC
2018/3/20 11:22,0.025531745,STATIC
2018/3/20 11:22,0.019987996,STATIC
2018/3/20 11:22,0.021100474,STATIC
2018/3/20 11:22,0.024475907,STATIC
2018/3/20 11:22,0.019012364,STATIC
2018/3/20 11:22,0.016033403,STATIC
2018/3/20 11:22,0.011324752,STATIC
2018/3/20 11:22,0.015410386,STATIC
2018/3/20 11:22,0.020017992,STATIC
2018/3/20 11:22,0.023913594,STATIC
2018/3/20 11:22,0.017295375,STATIC
2018/3/20 11:22,0.015610573,STATIC
2018/3/20 11:22,0.016909465,STATIC
2018/3/20 11:22,0.016285269,STATIC
2018/3/20 11:22,0.018336848,STATIC
2018/3/20 11:22,0.021379195,STATIC
2018/3/20 11:22,0.021518829,STATIC
2018/3/20 11:22,0.02449061,STATIC
2018/3/20 11:22,0.023348019,STATIC
2018/3/20 11:22,0.017325992,STATIC
2018/3/20 11:22,0.018385864,STATIC
2018/3/20 11:22,0.017996389,STATIC
2018/3/20 11:22,0.014682643,STATIC
2018/3/20 11:22,0.020516335,STATIC
2018/3/20 11:22,0.019234344,STATIC
2018/3/20 11:22,0.025243415,STATIC
2018/3/20 11:22,0.02015366,STATIC
2018/3/20 11:22,0.022196171,STATIC
2018/3/20 11:22,0.0206,STATIC
2018/3/20 11:22,0.016452052,STATIC
2018/3/20 11:22,0.019152284,STATIC
2018/3/20 11:22,0.020855215,STATIC
2018/3/20 11:22,0.021456468,STATIC
2018/3/20 11:22,0.0193,STATIC
2018/3/20 11:22,0.019404639,STATIC
2018/3/20 11:22,0.020294581,STATIC
2018/3/20 11:22,0.018674314,STATIC
2018/3/20 11:22,0.021539034,STATIC
2018/3/20 11:22,0.021030454,STATIC
2018/3/20 11:22,0.02357032,STATIC
2018/3/20 11:22,0.020609464,STATIC
2018/3/20 11:22,0.018625789,STATIC
2018/3/20 11:22,0.020396323,STATIC
2018/3/20 11:22,0.016900592,STATIC
2018/3/20 11:22,0.020631045,STATIC
2018/3/20 11:22,0.023097619,STATIC
2018/3/20 11:22,0.021615041,STATIC
2018/3/20 11:22,0.02005642,STATIC
2018/3/20 11:22,0.021320413,STATIC
2018/3/20 11:22,0.02002823,STATIC
2018/3/20 11:22,0.021816508,STATIC
2018/3/20 11:22,0.02078076,STATIC
2018/3/20 11:22,0.021645785,STATIC
2018/3/20 11:22,0.022011361,STATIC
2018/3/20 11:22,0.018195054,STATIC
2018/3/20 11:22,0.025531549,STATIC
2018/3/20 11:22,0.025644883,STATIC
2018/3/20 11:22,0.020367621,STATIC
2018/3/20 11:22,0.021546461,STATIC
2018/3/20 11:22,0.021153723,STATIC
2018/3/20 11:22,0.019208332,STATIC
2018/3/20 11:22,0.021805275,STATIC
2018/3/20 11:22,0.021107582,STATIC
2018/3/20 11:22,0.020704106,STATIC
2018/3/20 11:22,0.023200216,STATIC
2018/3/20 11:22,0.023620754,STATIC
2018/3/20 11:22,0.02118962,STATIC
2018/3/20 11:22,0.019805302,STATIC
2018/3/20 11:22,0.021790135,STATIC
2018/3/20 11:22,0.016816064,STATIC
2018/3/20 11:22,0.016805356,STATIC
2018/3/20 11:22,0.017390515,STATIC
2018/3/20 11:22,0.020270422,STATIC
2018/3/20 11:22,0.01733032,STATIC
2018/3/20 11:23,0.018853912,STATIC
2018/3/20 11:23,0.022863508,STATIC
2018/3/20 11:23,0.015802215,STATIC